Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2024,375,mc65,,Montpellier,250,France,70,,6745,28,Hard,579320
2024,580,mc65,,Australian Open,GS,Australia,76,,120330,128,Hard,38923200
2024,301,mc65,,Auckland,250,New Zealand,75,,7095,28,Hard,661585
2024,352,gb88,,ATP Masters 1000 Paris,1000,France,50,,6887,56,Hard,5950575
2024,328,gb88,,Basel,500,Switzerland,54,,61148,32,Hard,2385100
2024,5014,gb88,,ATP Masters 1000 Shanghai,1000,China,66,,185000,96,Hard,8995555
2024,560,gb88,,US Open,GS,"NY, U.S.A.",78,,215000,128,Hard,33977000
2024,6242,gb88,,Winston-Salem,250,"NC, U.S.A.",90,,35280,48,Hard,779780
2024,7316,gb88,,Cary,CH,"NC, U.S.A.",92,,6340,32,Hard,133250
2024,418,gb88,,Washington,500,"DC, U.S.A.",100,,15360,48,Hard,2100230
2024,6116,gb88,,Atlanta,250,"GA, U.S.A.",98,,13270,28,Hard,756020
2024,540,gb88,,Wimbledon,GS,Great Britain,83,,75870,128,Grass,20747000
2024,9005,gb88,,Ilkley,CH,Great Britain,109,,21719,32,Grass,148625
2024,440,gb88,,'s-Hertogenbosch,250,Netherlands,109,,7990,28,Grass,690135
2024,520,gb88,,Roland Garros,GS,France,115,,119559,128,Clay,24961000
2024,322,gb88,,Geneva,250,Switzerland,115,,6755,28,Clay,579320
2024,2863,gb88,,Turin,CH,Italy,114,,3920,28,Clay,205000
2024,1536,gb88,,ATP Masters 1000 Madrid,1000,Spain,101,,6532,96,Clay,7877020
2024,4462,gb88,,Bucharest,250,Romania,100,,6613,28,Clay,579320
2024,410,gb88,,ATP Masters 1000 Monte-Carlo,1000,Monaco,99,,0,56,Clay,5950575
2024,360,gb88,,Marrakech,250,Morocco,102,,10969,28,Clay,579320
2024,403,gb88,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",106,,13500,96,Hard,8995555
2024,9167,gb88,,Phoenix,CH,"AZ, U.S.A.",112,,1110,32,Hard,225500
2024,404,gb88,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",112,,30050,96,Hard,9495555
2024,9162,gb88,,Pau,CH,France,112,,1579,32,Hard,148625
2024,407,gb88,,Rotterdam,500,Netherlands,133,,33673,32,Hard,2134985
2024,496,gb88,,Marseille,250,France,134,,8374,28,Hard,724015
2024,2837,gb88,,Ottignies-Louvain-la-Neuve,CH,Belgium,112,,2637,32,Hard,148625
2024,580,gb88,,Australian Open,GS,Australia,112,,80220,128,Hard,38923200
2024,7393,gb88,,Canberra,CH,Australia,111,,4560,32,Hard,164000
2024,560,kb05,,US Open,GS,"NY, U.S.A.",631,,25000,128,Hard,33977000
2024,9544,kb05,,Verona,CH,Italy,693,,2132,32,Clay,120950
2024,414,kb05,,Hamburg,500,Germany,782,,8196,32,Clay,1891995
2024,520,kb05,,Roland Garros,GS,France,768,,30433,128,Clay,24961000
2024,2911,kb05,,Naples,CH,Italy,446,,2615,32,Clay,148625
2024,9472,kb05,,Zadar,CH,Croatia,446,,811,32,Clay,74825
2024,2827,kb05,,Szekesfehervar,CH,Hungary,417,,405,32,Clay,74825
2024,7874,kb05,,Lille,CH,France,417,,325,32,Hard,120950
2024,2907,kb05,,Nottingham,CH,Great Britain,380,,803,32,Hard,74825
2024,7652,kb05,,Koblenz,CH,Germany,400,,2127,32,Hard,120950
2024,2955,f510,,Montemar,CH,Spain,84,,10749,32,Clay,74825
2024,4787,f510,,Belgrade,250,Serbia,74,,8712,28,Hard,750000
2024,352,f510,,ATP Masters 1000 Paris,1000,France,79,,25676,56,Hard,5950575
2024,328,f510,,Basel,500,Switzerland,77,,5813,32,Hard,2385100
2024,9410,f510,,Almaty,250,Kazakhstan,76,,11120,28,Hard,1036700
2024,2947,f510,,Hangzhou,CH,China,81,,4560,32,Hard,164000
2024,5014,f510,,ATP Masters 1000 Shanghai,1000,China,81,,34550,96,Hard,8995555
2024,747,f510,,Beijing,500,China,80,,8340,32,Hard,3720165
2024,7581,f510,,Chengdu,250,China,79,,12565,28,Hard,1171655
2024,560,f510,,US Open,GS,"NY, U.S.A.",71,,100000,128,Hard,33977000
2024,9540,f510,,San Marino,CH,San Marino,74,,7680,32,Clay,148625
2024,439,f510,,Umag,250,Croatia,70,,11060,28,Clay,579320
2024,314,f510,,Gstaad,250,Switzerland,80,,18970,28,Clay,579320
2024,540,f510,,Wimbledon,GS,Great Britain,94,,180824,128,Grass,20747000
2024,8994,f510,,Mallorca,250,Spain,97,,17492,28,Grass,932135
2024,9835,f510,,Sassuolo,CH,Italy,100,,2589,32,Clay,148625
2024,9001,f510,,Perugia,CH,Italy,102,,4448,32,Clay,148625
2024,520,f510,,Roland Garros,GS,France,93,,119559,128,Clay,24961000
2024,2863,f510,,Turin,CH,Italy,92,,3920,28,Clay,205000
2024,416,f510,,ATP Masters 1000 Rome,1000,Italy,92,,32560,96,Clay,7877020
2024,2861,f510,,Cagliari,CH,Italy,94,,2331,28,Clay,205000
2024,9514,f510,,Oeiras 3,CH,Portugal,95,,2575,32,Clay,148625
2024,360,f510,,Marrakech,250,Morocco,100,,18895,28,Clay,579320
2024,2911,f510,,Naples,CH,Italy,103,,2615,32,Clay,148625
2024,9167,f510,,Phoenix,CH,"AZ, U.S.A.",108,,3675,32,Hard,225500
2024,404,f510,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",108,,42000,96,Hard,9495555
2024,451,f510,,Doha,250,Qatar,102,,0,28,Hard,1395875
2024,9635,f510,,Manama,CH,Bahrain,103,,2675,32,Hard,164000
2024,9623,f510,,Tenerife 1,CH,Spain,103,,2146,32,Hard,120950
2024,341,hh06,,Metz,250,France,151,,1837,28,Hard,579320
2024,444,hh06,,Bratislava 2,CH,Slovakia,148,,2612,32,Hard,148625
2024,429,hh06,,Stockholm,250,Sweden,152,,8092,28,Hard,690135
2024,7909,hh06,,Villena,CH,Spain,156,,1340,32,Hard,120950
2024,2273,hh06,,Orleans,CH,France,171,,7897,32,Hard,148625
2024,4809,hh06,,G1 SUI vs PER,DC,Switzerland,171,,0,4,Hard,0
2024,560,hh06,,US Open,GS,"NY, U.S.A.",168,,25000,128,Hard,33977000
2024,7973,hh06,,Manacor,CH,Spain,168,,2317,32,Hard,74825
2024,2789,hh06,,Grodzisk Mazowiecki,CH,Poland,205,,11132,32,Hard,74825
2024,2785,hh06,,Zug,CH,Switzerland,226,,7698,32,Clay,148625
2024,314,hh06,,Gstaad,250,Switzerland,226,,6733,28,Clay,579320
2024,9531,hh06,,Salzburg,CH,Austria,229,,2622,32,Clay,148625
2024,540,hh06,,Wimbledon,GS,Great Britain,229,,18960,128,Grass,20747000
2024,440,hh06,,'s-Hertogenbosch,250,Netherlands,201,,7990,28,Grass,690135
2024,7297,hh06,,Surbiton,CH,Great Britain,194,,1589,32,Grass,148625
2024,520,hh06,,Roland Garros,GS,France,194,,21738,128,Clay,24961000
2024,2863,hh06,,Turin,CH,Italy,202,,3920,28,Clay,205000
2024,9697,hh06,,Mauthausen,CH,Austria,202,,1291,32,Clay,120950
2024,308,hh06,,Munich,250,Germany,223,,18632,28,Clay,579320
2024,9687,hh06,,Madrid,CH,Spain,232,,3619,32,Clay,120950
2024,8375,hh06,,Mexico City,CH,Mexico,237,,1610,32,Clay,164000
2024,213,hh06,,San Luis Potosi,CH,Mexico,209,,1350,32,Clay,82000
2024,8297,hh06,,Hamburg,CH,Germany,199,,678,32,Hard,36900
2024,9516,hh06,,Lugano,CH,Switzerland,199,,808,32,Hard,74825
2024,9635,hh06,,Manama,CH,Bahrain,199,,1610,32,Hard,164000
2024,4493,hh06,,NED vs SUI Qualifier,DC,Netherlands,199,,0,4,Hard,0
2024,2837,hh06,,Ottignies-Louvain-la-Neuve,CH,Belgium,200,,4489,32,Hard,148625
2024,580,hh06,,Australian Open,GS,Australia,200,,29596,128,Hard,38923200
2024,336,hh06,,Hong Kong,250,Hong Kong,194,,11610,28,Hard,661585
2024,448,cg04,,Szczecin,CH,Poland,227,,1624,32,Clay,148625
2024,784,cg04,,Seville,CH,Spain,216,,1618,32,Clay,148625
2024,560,cg04,,US Open,GS,"NY, U.S.A.",216,,25000,128,Hard,33977000
2024,7201,cg04,,Santo Domingo,CH,Dominican Republic,217,,1610,32,Clay,164000
2024,9544,cg04,,Verona,CH,Italy,188,,1306,32,Clay,120950
2024,314,cg04,,Gstaad,250,Switzerland,110,,6733,28,Clay,579320
2024,526,cg04,,Braunschweig,CH,Germany,117,,7665,32,Clay,148625
2024,540,cg04,,Wimbledon,GS,Great Britain,117,,18960,128,Grass,20747000
2024,9003,cg04,,Bratislava 1,CH,Slovakia,113,,3606,32,Clay,120950
2024,558,cg04,,Prostejov,CH,Czech Republic,108,,6227,32,Clay,120950
2024,520,cg04,,Roland Garros,GS,France,108,,79344,128,Clay,24961000
2024,7694,cg04,,Lyon,250,France,106,,6755,28,Clay,579320
2024,416,cg04,,ATP Masters 1000 Rome,1000,Italy,99,,21911,96,Clay,7877020
2024,1536,cg04,,ATP Masters 1000 Madrid,1000,Spain,91,,55054,96,Clay,7877020
2024,425,cg04,,Barcelona,500,Spain,88,,11551,48,Clay,2782960
2024,7290,cg04,,Estoril,250,Portugal,78,,6707,28,Clay,579320
2024,403,cg04,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",79,,23250,96,Hard,8995555
2024,404,cg04,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",79,,30050,96,Hard,9495555
2024,8996,cg04,,Santiago,250,Chile,78,,7095,28,Clay,661585
2024,6932,cg04,,Rio de Janeiro,500,Brazil,76,,16380,32,Clay,2100230
2024,506,cg04,,Buenos Aires,250,Argentina,74,,6890,28,Clay,642615
2024,9158,cg04,,Cordoba,250,Argentina,73,,6030,28,Clay,562345
2024,580,cg04,,Australian Open,GS,Australia,74,,80220,128,Hard,38923200
2024,8998,cg04,,Adelaide,250,Australia,72,,1935,28,Hard,661585
2024,336,cg04,,Hong Kong,250,Hong Kong,70,,7095,28,Hard,661585
2024,352,mu94,,ATP Masters 1000 Paris,1000,France,62,,6887,56,Hard,5950575
2024,337,mu94,,Vienna,500,Austria,63,,10730,32,Hard,2470310
2024,7485,mu94,,Antwerp,250,Belgium,65,,8092,28,Hard,690135
2024,5014,mu94,,ATP Masters 1000 Shanghai,1000,China,63,,34550,96,Hard,8995555
2024,2891,mu94,,Bad Waltersdorf,CH,Austria,74,,22484,32,Clay,148625
2024,448,mu94,,Szczecin,CH,Poland,74,,1624,32,Clay,148625
2024,1763,mu94,,Genoa,CH,Italy,84,,13205,32,Clay,148625
2024,560,mu94,,US Open,GS,"NY, U.S.A.",84,,100000,128,Hard,33977000
2024,6242,mu94,,Winston-Salem,250,"NC, U.S.A.",82,,4160,48,Hard,779780
2024,422,mu94,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",89,,27165,56,Hard,6795555
2024,96,mu94,,Paris Olympics,OL,France,72,,0,64,Clay,0
2024,319,mu94,,Kitzbuhel,250,Austria,65,,6762,28,Clay,579320
2024,414,mu94,,Hamburg,500,Germany,59,,15991,32,Clay,1891995
2024,540,mu94,,Wimbledon,GS,Great Britain,63,,117599,128,Grass,20747000
2024,8994,mu94,,Mallorca,250,Spain,63,,10687,28,Grass,932135
2024,520,mu94,,Roland Garros,GS,France,64,,119559,128,Clay,24961000
2024,7694,mu94,,Lyon,250,France,63,,6755,28,Clay,579320
2024,416,mu94,,ATP Masters 1000 Rome,1000,Italy,68,,32560,96,Clay,7877020
2024,7009,mu94,,Aix-en-Provence,CH,France,73,,19124,28,Clay,205000
2024,1536,mu94,,ATP Masters 1000 Madrid,1000,Spain,73,,32240,96,Clay,7877020
2024,425,mu94,,Barcelona,500,Spain,73,,21654,48,Clay,2782960
2024,410,mu94,,ATP Masters 1000 Monte-Carlo,1000,Monaco,72,,25771,56,Clay,5950575
2024,360,mu94,,Marrakech,250,Morocco,73,,10969,28,Clay,579320
2024,403,mu94,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",72,,23250,96,Hard,8995555
2024,404,mu94,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",75,,30050,96,Hard,9495555
2024,8996,mu94,,Santiago,250,Chile,70,,19995,28,Clay,661585
2024,6932,mu94,,Rio de Janeiro,500,Brazil,73,,30715,32,Clay,2100230
2024,506,mu94,,Buenos Aires,250,Argentina,71,,1880,28,Clay,642615
2024,9158,mu94,,Cordoba,250,Argentina,74,,16995,28,Clay,562345
2024,375,mu94,,Montpellier,250,France,75,,6745,28,Hard,579320
2024,580,mu94,,Australian Open,GS,Australia,82,,120330,128,Hard,38923200
2024,301,mu94,,Auckland,250,New Zealand,83,,3550,28,Hard,661585
2024,336,mu94,,Hong Kong,250,Hong Kong,86,,1935,28,Hard,661585
2024,4787,kc56,,Belgrade,250,Serbia,289,,2379,28,Hard,750000
2024,444,kc56,,Bratislava 2,CH,Slovakia,313,,4448,32,Hard,148625
2024,9410,kc56,,Almaty,250,Kazakhstan,139,,18195,28,Hard,1036700
2024,5014,kc56,,ATP Masters 1000 Shanghai,1000,China,137,,13500,96,Hard,8995555
2024,2939,kc56,,Nonthaburi 4,CH,Thailand,139,,2175,32,Hard,133250
2024,4713,kc56,,Hangzhou,250,China,115,,10730,28,Hard,1000630
2024,560,kc56,,US Open,GS,"NY, U.S.A.",99,,52000,128,Hard,33977000
2024,7316,kc56,,Cary,CH,"NC, U.S.A.",99,,2175,32,Hard,133250
2024,421,kc56,,ATP Masters 1000 Canada,1000,Canada,100,,7290,56,Hard,6795555
2024,418,kc56,,Washington,500,"DC, U.S.A.",102,,8190,48,Hard,2100230
2024,6116,kc56,,Atlanta,250,"GA, U.S.A.",107,,13270,28,Hard,756020
2024,540,kc56,,Wimbledon,GS,Great Britain,99,,75870,128,Grass,20747000
2024,500,kc56,,Halle,500,Germany,97,,5414,32,Grass,2255655
2024,520,kc56,,Roland Garros,GS,France,82,,79344,128,Clay,24961000
2024,322,kc56,,Geneva,250,Switzerland,82,,6755,28,Clay,579320
2024,416,kc56,,ATP Masters 1000 Rome,1000,Italy,86,,32560,96,Clay,7877020
2024,1536,kc56,,ATP Masters 1000 Madrid,1000,Spain,48,,21696,96,Clay,7877020
2024,339,kc56,,Brisbane,250,Australia,35,,6400,32,Hard,661585
2024,341,bm95,,Metz,250,France,124,,95492,28,Hard,579320
2024,7341,bm95,,Brest,CH,France,122,,10545,32,Hard,120950
2024,1796,bm95,,St. Brieuc,CH,France,142,,11154,32,Hard,74825
2024,9625,bm95,,Roanne,CH,France,176,,18160,32,Hard,120950
2024,2273,bm95,,Orleans,CH,France,174,,4599,32,Hard,148625
2024,9552,bm95,,Saint-Tropez,CH,France,180,,4563,32,Hard,148625
2024,3503,bm95,,Rennes,CH,France,153,,2173,32,Hard,120950
2024,9120,bm95,,Cassis,CH,France,129,,1326,32,Hard,74825
2024,560,bm95,,US Open,GS,"NY, U.S.A.",129,,38000,128,Hard,33977000
2024,7316,bm95,,Cary,CH,"NC, U.S.A.",128,,1310,32,Hard,133250
2024,418,bm95,,Washington,500,"DC, U.S.A.",131,,2455,48,Hard,2100230
2024,2797,bm95,,Chicago,CH,"IL, U.S.A.",133,,800,32,Hard,82000
2024,877,bm95,,Granby,CH,Canada,136,,1350,32,Hard,82000
2024,7542,bm95,,Winnipeg,CH,Canada,150,,11200,32,Hard,82000
2024,540,bm95,,Wimbledon,GS,Great Britain,150,,31600,128,Grass,20747000
2024,9005,bm95,,Ilkley,CH,Great Britain,168,,7570,32,Grass,148625
2024,321,bm95,,Stuttgart,250,Germany,172,,2321,28,Grass,734915
2024,520,bm95,,Roland Garros,GS,France,172,,30433,128,Clay,24961000
2024,1541,bm95,,Tunis,CH,Tunisia,175,,800,32,Clay,82000
2024,600,bm95,,Prague 2,CH,Czechia,175,,1291,32,Clay,74825
2024,7009,bm95,,Aix-en-Provence,CH,France,176,,588,28,Clay,205000
2024,1797,bm95,,Ostrava,CH,Czech Republic,176,,794,32,Clay,74825
2024,4462,bm95,,Bucharest,250,Romania,182,,3304,28,Clay,579320
2024,8388,bm95,,Split,CH,Croatia,168,,3863,32,Clay,74825
2024,7494,bm95,,Barletta,CH,Italy,167,,1295,32,Clay,74825
2024,2911,bm95,,Naples,CH,Italy,168,,1583,32,Clay,148625
2024,6961,bm95,,New Delhi,CH,India,172,,1350,32,Hard,82000
2024,7100,bm95,,Pune,CH,India,128,,655,32,Hard,133250
2024,7808,bm95,,Bengaluru,CH,India,126,,2175,32,Hard,133250
2024,496,bm95,,Marseille,250,France,126,,8374,28,Hard,724015
2024,375,bm95,,Montpellier,250,France,126,,6745,28,Hard,579320
2024,2837,bm95,,Ottignies-Louvain-la-Neuve,CH,Belgium,106,,1596,32,Hard,148625
2024,580,bm95,,Australian Open,GS,Australia,106,,80220,128,Hard,38923200
2024,301,bm95,,Auckland,250,New Zealand,110,,7095,28,Hard,661585
2024,336,bm95,,Hong Kong,250,Hong Kong,73,,7095,28,Hard,661585
2024,352,gc88,,ATP Masters 1000 Paris,1000,France,49,,46348,56,Hard,5950575
2024,337,gc88,,Vienna,500,Austria,48,,39259,32,Hard,2470310
2024,7485,gc88,,Antwerp,250,Belgium,47,,39366,28,Hard,690135
2024,5014,gc88,,ATP Masters 1000 Shanghai,1000,China,47,,59000,96,Hard,8995555
2024,329,gc88,,Tokyo,500,Japan,47,,14185,32,Hard,1818380
2024,560,gc88,,US Open,GS,"NY, U.S.A.",46,,100000,128,Hard,33977000
2024,422,gc88,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",45,,27165,56,Hard,6795555
2024,421,gc88,,ATP Masters 1000 Canada,1000,Canada,37,,27165,56,Hard,6795555
2024,96,gc88,,Paris Olympics,OL,France,38,,0,64,Clay,0
2024,315,gc88,,Newport,250,"RI, U.S.A.",46,,100635,28,Grass,661585
2024,540,gc88,,Wimbledon,GS,Great Britain,46,,117599,128,Grass,20747000
2024,741,gc88,,Eastbourne,250,Great Britain,46,,13889,28,Grass,740160
2024,500,gc88,,Halle,500,Germany,53,,66120,32,Grass,2255655
2024,321,gc88,,Stuttgart,250,Germany,54,,13928,28,Grass,734915
2024,520,gc88,,Roland Garros,GS,France,50,,79344,128,Clay,24961000
2024,322,gc88,,Geneva,250,Switzerland,48,,6755,28,Clay,579320
2024,416,gc88,,ATP Masters 1000 Rome,1000,Italy,49,,32560,96,Clay,7877020
2024,7009,gc88,,Aix-en-Provence,CH,France,51,,2331,28,Clay,205000
2024,1536,gc88,,ATP Masters 1000 Madrid,1000,Spain,51,,21696,96,Clay,7877020
2024,410,gc88,,ATP Masters 1000 Monte-Carlo,1000,Monaco,48,,25771,56,Clay,5950575
2024,717,gc88,,Houston,250,"TX, U.S.A.",51,,19995,28,Clay,661585
2024,403,gc88,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",51,,23250,96,Hard,8995555
2024,404,gc88,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",48,,30050,96,Hard,9495555
2024,7480,gc88,,Los Cabos,250,Mexico,44,,16065,28,Hard,915245
2024,499,gc88,,Delray Beach,250,"FL, U.S.A.",52,,34510,28,Hard,661585
2024,424,gc88,,Dallas,250,"TX, U.S.A.",67,,67070,28,Hard,756020
2024,580,gc88,,Australian Open,GS,Australia,66,,80220,128,Hard,38923200
2024,301,gc88,,Auckland,250,New Zealand,60,,7095,28,Hard,661585
2024,341,mo44,,Metz,250,France,42,,6735,28,Hard,579320
2024,352,mo44,,ATP Masters 1000 Paris,1000,France,41,,25676,56,Hard,5950575
2024,328,mo44,,Basel,500,Switzerland,39,,37901,32,Hard,2385100
2024,429,mo44,,Stockholm,250,Sweden,39,,8092,28,Hard,690135
2024,2823,mo44,,Valencia,CH,Spain,45,,22275,32,Clay,148625
2024,5014,mo44,,ATP Masters 1000 Shanghai,1000,China,45,,23250,96,Hard,8995555
2024,747,mo44,,Beijing,500,China,43,,29015,32,Hard,3720165
2024,7581,mo44,,Chengdu,250,China,42,,35415,28,Hard,1171655
2024,4836,mo44,,AUS vs ESP Group B RR,DC,Spain,42,,0,2,Hard,0
2024,560,mo44,,US Open,GS,"NY, U.S.A.",43,,140000,128,Hard,33977000
2024,422,mo44,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",43,,7290,56,Hard,6795555
2024,421,mo44,,ATP Masters 1000 Canada,1000,Canada,45,,27165,56,Hard,6795555
2024,96,mo44,,Paris Olympics,OL,France,42,,0,64,Clay,0
2024,319,mo44,,Kitzbuhel,250,Austria,45,,19051,28,Clay,579320
2024,414,mo44,,Hamburg,500,Germany,49,,109922,32,Clay,1891995
2024,540,mo44,,Wimbledon,GS,Great Britain,49,,75870,128,Grass,20747000
2024,8994,mo44,,Mallorca,250,Spain,48,,10687,28,Grass,932135
2024,500,mo44,,Halle,500,Germany,46,,18825,32,Grass,2255655
2024,520,mo44,,Roland Garros,GS,France,48,,119559,128,Clay,24961000
2024,7694,mo44,,Lyon,250,France,49,,6755,28,Clay,579320
2024,3824,mo44,,Bordeaux,CH,France,51,,19262,28,Clay,205000
2024,416,mo44,,ATP Masters 1000 Rome,1000,Italy,51,,21911,96,Clay,7877020
2024,7009,mo44,,Aix-en-Provence,CH,France,55,,2331,28,Clay,205000
2024,1536,mo44,,ATP Masters 1000 Madrid,1000,Spain,55,,6532,96,Clay,7877020
2024,4462,mo44,,Bucharest,250,Romania,57,,18632,28,Clay,579320
2024,7290,mo44,,Estoril,250,Portugal,77,,55466,28,Clay,579320
2024,2855,mo44,,Girona,CH,Spain,88,,17886,32,Clay,120950
2024,403,mo44,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",88,,13500,96,Hard,8995555
2024,8996,mo44,,Santiago,250,Chile,101,,34510,28,Clay,661585
2024,6932,mo44,,Rio de Janeiro,500,Brazil,95,,4710,32,Clay,2100230
2024,375,mo44,,Montpellier,250,France,99,,11031,28,Hard,579320
2024,580,mo44,,Australian Open,GS,Australia,109,,20972,128,Hard,38923200
2024,9623,mo44,,Tenerife 1,CH,Spain,109,,10626,32,Hard,120950
2024,7288,mk66,,Seoul,CH,South Korea,118,,2175,32,Hard,133250
2024,2949,mk66,,Taipei 2,CH,Chinese Taipei,120,,4560,32,Hard,164000
2024,7797,mk66,,Shenzhen (Longhua),CH,China,137,,18230,32,Hard,133250
