Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2025,5014,mw02,,ATP Masters 1000 Shanghai,1000,China,38,,35260,96,Hard,9196000
2025,747,mw02,,Beijing,500,China,37,,58735,32,Hard,4016050
2025,4713,mw02,,Hangzhou,250,China,39,,53165,28,Hard,1019185
2025,5125,mw02,,CRO vs FRA Qualifiers R2,DC,Croatia,39,,0,4,Clay,0
2025,560,mw02,,US Open,GS,"NY, U.S.A.",40,,110000,128,Hard,40412800
2025,422,mw02,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",44,,35260,96,Hard,9193540
2025,421,mw02,,ATP Masters 1000 Canada,1000,Canada,46,,35260,96,Hard,9193540
2025,418,mw02,,Washington,500,"DC, U.S.A.",59,,103720,48,Hard,2396115
2025,540,mw02,,Wimbledon,GS,Great Britain,69,,135798,128,Grass,24919000
2025,8994,mw02,,Mallorca,250,Spain,83,,60908,28,Grass,596035
2025,311,mw02,,London / Queen's Club,500,Great Britain,89,,42584,32,Grass,2522220
2025,321,mw02,,Stuttgart,250,Germany,91,,15031,28,Grass,751630
2025,520,mw02,,Roland Garros,GS,France,73,,132947,128,Clay,26334000
2025,416,mw02,,ATP Masters 1000 Rome,1000,Italy,83,,117452,96,Clay,8055385
2025,7009,mw02,,Aix-en-Provence,CH,France,82,,4761,28,Clay,227270
2025,1536,mw02,,ATP Masters 1000 Madrid,1000,Spain,82,,23724,96,Clay,8055385
2025,425,mw02,,Barcelona,500,Spain,76,,4048,32,Clay,2889200
2025,410,mw02,,ATP Masters 1000 Monte-Carlo,1000,Monaco,75,,26857,56,Clay,6128940
2025,403,mw02,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",76,,35260,96,Hard,9193540
2025,9167,mw02,,Phoenix,CH,"AZ, U.S.A.",79,,7780,28,Hard,250000
2025,404,mw02,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",79,,37650,96,Hard,9693540
2025,8996,mw02,,Santiago,250,Chile,65,,7295,28,Clay,680140
2025,6932,mw02,,Rio de Janeiro,500,Brazil,66,,18690,32,Clay,2396115
2025,506,mw02,,Buenos Aires,250,Argentina,66,,11555,28,Clay,658390
2025,580,mw02,,Australian Open,GS,Australia,69,,178176,128,Hard,43250000
2025,7581,mc65,,Chengdu,250,China,52,,12765,28,Hard,1190210
2025,560,mc65,,US Open,GS,"NY, U.S.A.",49,,110000,128,Hard,40412800
2025,421,mc65,,ATP Masters 1000 Canada,1000,Canada,48,,23760,96,Hard,9193540
2025,418,mc65,,Washington,500,"DC, U.S.A.",48,,9345,48,Hard,2396115
2025,540,mc65,,Wimbledon,GS,Great Britain,48,,135798,128,Grass,24919000
2025,311,mc65,,London / Queen's Club,500,Great Britain,42,,22709,32,Grass,2522220
2025,321,mc65,,Stuttgart,250,Germany,42,,9185,28,Grass,751630
2025,520,mc65,,Roland Garros,GS,France,42,,132947,128,Clay,26334000
2025,414,mc65,,Hamburg,500,Germany,42,,21862,32,Clay,2158560
2025,1536,mc65,,ATP Masters 1000 Madrid,1000,Spain,42,,35205,96,Clay,8055385
2025,410,mc65,,ATP Masters 1000 Monte-Carlo,1000,Monaco,44,,48474,56,Clay,6128940
2025,403,mc65,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",46,,103225,96,Hard,9193540
2025,404,mc65,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",42,,64500,96,Hard,9693540
2025,495,mc65,,Dubai,500,U.A.E.,40,,25250,32,Hard,3237670
2025,580,mc65,,Australian Open,GS,Australia,41,,258048,128,Hard,43250000
2025,301,mc65,,Auckland,250,New Zealand,52,,103455,28,Hard,680140
2025,339,mc65,,Brisbane,250,Australia,55,,10955,32,Hard,680140
2025,352,gb88,,ATP Masters 1000 Paris,1000,France,122,,14591,56,Hard,6128940
2025,328,gb88,,Basel,500,Switzerland,104,,6594,32,Hard,2523045
2025,7485,gb88,,Brussels,250,Belgium,105,,8805,28,Hard,706850
2025,5014,gb88,,ATP Masters 1000 Shanghai,1000,China,83,,60400,96,Hard,9196000
2025,747,gb88,,Beijing,500,China,87,,31320,32,Hard,4016050
2025,4713,gb88,,Hangzhou,250,China,87,,10930,28,Hard,1019185
2025,560,gb88,,US Open,GS,"NY, U.S.A.",80,,154000,128,Hard,40412800
2025,6242,gb88,,Winston-Salem,250,"NC, U.S.A.",68,,4260,48,Hard,798335
2025,422,gb88,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",64,,23760,96,Hard,9193540
2025,421,gb88,,ATP Masters 1000 Canada,1000,Canada,65,,23760,96,Hard,9193540
2025,418,gb88,,Washington,500,"DC, U.S.A.",60,,9345,48,Hard,2396115
2025,314,gb88,,Gstaad,250,Switzerland,68,,12225,28,Clay,596035
2025,540,gb88,,Wimbledon,GS,Great Britain,63,,90532,128,Grass,24919000
2025,1536,gb88,,ATP Masters 1000 Madrid,1000,Spain,49,,23724,96,Clay,8055385
2025,308,gb88,,Munich,500,Germany,52,,77770,32,Clay,2500000
2025,410,gb88,,ATP Masters 1000 Monte-Carlo,1000,Monaco,56,,13757,56,Clay,6128940
2025,403,gb88,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",55,,60400,96,Hard,9193540
2025,2975,gb88,,Cap Cana,CH,Dominican Republic,56,,4610,28,Hard,250000
2025,404,gb88,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",56,,37650,96,Hard,9693540
2025,807,gb88,,Acapulco,500,Mexico,63,,70830,32,Hard,2585410
2025,407,gb88,,Rotterdam,500,Netherlands,56,,19384,32,Hard,2401550
2025,375,gb88,,Montpellier,250,France,56,,6702,28,Hard,596035
2025,580,gb88,,Australian Open,GS,Australia,54,,81101,128,Hard,43250000
2025,8998,gb88,,Adelaide,250,Australia,53,,7295,28,Hard,680140
2025,339,gb88,,Brisbane,250,Australia,52,,6580,32,Hard,680140
2025,540,f510,,Wimbledon,GS,Great Britain,138,,90532,128,Grass,24919000
2025,8994,f510,,Mallorca,250,Spain,130,,7359,28,Grass,596035
2025,7740,f510,,Nottingham 2,CH,Great Britain,127,,2182,32,Grass,181250
2025,321,f510,,Stuttgart,250,Germany,117,,9185,28,Grass,751630
2025,520,f510,,Roland Garros,GS,France,107,,27271,128,Clay,26334000
2025,2863,f510,,Turin,CH,Italy,107,,5441,28,Clay,227270
2025,416,f510,,ATP Masters 1000 Rome,1000,Italy,107,,27037,96,Clay,8055385
2025,9697,f510,,Mauthausen,CH,Austria,112,,1721,32,Clay,145250
2025,1536,f510,,ATP Masters 1000 Madrid,1000,Spain,112,,23724,96,Clay,8055385
2025,410,f510,,ATP Masters 1000 Monte-Carlo,1000,Monaco,113,,26857,56,Clay,6128940
2025,360,f510,,Marrakech,250,Morocco,99,,6918,28,Clay,596035
2025,2911,f510,,Naples,CH,Italy,97,,2043,32,Clay,181250
2025,2975,f510,,Cap Cana,CH,Dominican Republic,95,,4610,28,Hard,250000
2025,404,f510,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",95,,7640,96,Hard,9693540
2025,8998,f510,,Adelaide,250,Australia,89,,1990,28,Hard,680140
2025,7397,hh06,,Kobe,CH,Japan,252,,2890,32,Hard,100000
2025,8386,hh06,,Matsuyama,CH,Japan,258,,1685,32,Hard,100000
2025,7288,hh06,,Seoul,CH,South Korea,257,,2695,32,Hard,160000
2025,328,hh06,,Basel,500,Switzerland,257,,6594,32,Hard,2523045
2025,9410,hh06,,Almaty,250,Kazakhstan,251,,5660,28,Hard,1055255
2025,5014,hh06,,ATP Masters 1000 Shanghai,1000,China,253,,0,96,Hard,9196000
2025,2273,hh06,,Orleans,CH,France,219,,2219,32,Hard,181250
2025,5134,hh06,,G1 SUI vs IND,DC,Switzerland,222,,0,4,Hard,0
2025,7083,hh06,,Istanbul,CH,Turkiye,227,,1045,32,Hard,100000
2025,560,hh06,,US Open,GS,"NY, U.S.A.",227,,57200,128,Hard,40412800
2025,7973,hh06,,Manacor,CH,Spain,227,,1113,32,Hard,91250
2025,2789,hh06,,Grodzisk Mazowiecki,CH,Poland,172,,1778,32,Hard,91250
2025,9526,hh06,,Porto,CH,Portugal,174,,1779,32,Hard,145250
2025,2785,hh06,,Zug,CH,Switzerland,170,,6084,32,Clay,181250
2025,314,hh06,,Gstaad,250,Switzerland,170,,2039,28,Clay,596035
2025,540,hh06,,Wimbledon,GS,Great Britain,167,,20835,128,Grass,24919000
2025,7740,hh06,,Nottingham 2,CH,Great Britain,167,,502,32,Grass,181250
2025,321,hh06,,Stuttgart,250,Germany,161,,2507,28,Grass,751630
2025,4940,hh06,,Birmingham,CH,Great Britain,158,,3467,32,Grass,181250
2025,520,hh06,,Roland Garros,GS,France,158,,27271,128,Clay,26334000
2025,2863,hh06,,Turin,CH,Italy,156,,3259,28,Clay,227270
2025,416,hh06,,ATP Masters 1000 Rome,1000,Italy,156,,8142,96,Clay,8055385
2025,8375,hh06,,Mexico City,CH,Mexico,142,,9955,32,Clay,200000
2025,6963,hh06,,Cuernavaca (Morelos),CH,Mexico,168,,14200,32,Hard,100000
2025,2991,hh06,,Morelia,CH,Mexico,172,,5780,32,Hard,200000
2025,2979,hh06,,Oeiras 3,CH,Portugal,163,,2516,32,Hard,145250
2025,580,hh06,,Australian Open,GS,Australia,163,,21742,128,Hard,43250000
2025,336,hh06,,Hong Kong,250,Hong Kong,159,,7295,28,Hard,680140
2025,7536,cg04,,Lyon,CH,France,451,,399,32,Clay,145250
2025,2869,cg04,,Skopje,CH,North Macedonia,368,,1993,32,Clay,91250
2025,2871,cg04,,Oeiras 5,CH,Portugal,360,,1967,32,Clay,145250
2025,7707,cg04,,Francavilla al Mare,CH,Italy,360,,1234,32,Clay,91250
2025,9687,cg04,,Madrid,CH,Spain,278,,700,32,Clay,145250
2025,2987,cg04,,Menorca,CH,Spain,294,,2653,32,Clay,145250
2025,2855,cg04,,Girona,CH,Spain,286,,1638,32,Clay,145250
2025,9472,cg04,,Zadar,CH,Croatia,286,,1033,32,Clay,91250
2025,9162,cg04,,Pau,CH,France,284,,3205,32,Hard,181250
2025,2839,cg04,,Tenerife 2,CH,Spain,300,,1585,32,Hard,91250
2025,9623,cg04,,Tenerife 1,CH,Spain,303,,983,32,Hard,91250
2025,901,mu94,,Davis Cup Finals,DC,Italy,36,,0,128,Hard,0
2025,352,mu94,,ATP Masters 1000 Paris,1000,France,36,,28484,56,Hard,6128940
2025,328,mu94,,Basel,500,Switzerland,42,,157638,32,Hard,2523045
2025,5014,mu94,,ATP Masters 1000 Shanghai,1000,China,41,,103225,96,Hard,9196000
2025,329,mu94,,Tokyo,500,Japan,40,,17365,32,Hard,2226470
2025,5124,mu94,,ESP vs DEN Qualifiers R2,DC,Spain,37,,0,4,Clay,0
2025,560,mu94,,US Open,GS,"NY, U.S.A.",44,,400000,128,Hard,40412800
2025,6242,mu94,,Winston-Salem,250,"NC, U.S.A.",46,,20860,48,Hard,798335
2025,422,mu94,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",48,,23760,96,Hard,9193540
2025,421,mu94,,ATP Masters 1000 Canada,1000,Canada,51,,35260,96,Hard,9193540
2025,418,mu94,,Washington,500,"DC, U.S.A.",50,,17525,48,Hard,2396115
2025,540,mu94,,Wimbledon,GS,Great Britain,55,,208498,128,Grass,24919000
2025,8994,mu94,,Mallorca,250,Spain,54,,7359,28,Grass,596035
2025,311,mu94,,London / Queen's Club,500,Great Britain,59,,42584,32,Grass,2522220
2025,520,mu94,,Roland Garros,GS,France,57,,132947,128,Clay,26334000
2025,322,mu94,,Geneva,250,Switzerland,58,,8298,28,Clay,596035
2025,416,mu94,,ATP Masters 1000 Rome,1000,Italy,66,,117452,96,Clay,8055385
2025,7009,mu94,,Aix-en-Provence,CH,France,53,,4761,28,Clay,227270
2025,1536,mu94,,ATP Masters 1000 Madrid,1000,Spain,53,,23724,96,Clay,8055385
2025,425,mu94,,Barcelona,500,Spain,57,,46255,32,Clay,2889200
2025,410,mu94,,ATP Masters 1000 Monte-Carlo,1000,Monaco,54,,7202,56,Clay,6128940
2025,360,mu94,,Marrakech,250,Morocco,55,,6918,28,Clay,596035
2025,403,mu94,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",56,,60400,96,Hard,9193540
2025,404,mu94,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",58,,25375,96,Hard,9693540
2025,6932,mu94,,Rio de Janeiro,500,Brazil,55,,35040,32,Clay,2396115
2025,424,mu94,,Dallas,500,"TX, U.S.A.",64,,148005,32,Hard,2760000
2025,580,mu94,,Australian Open,GS,Australia,62,,81101,128,Hard,43250000
2025,336,mu94,,Hong Kong,250,Hong Kong,62,,35480,28,Hard,680140
2025,2789,kc56,,Grodzisk Mazowiecki,CH,Poland,253,,1778,32,Hard,91250
2025,9526,kc56,,Porto,CH,Portugal,247,,1779,32,Hard,145250
2025,7707,kc56,,Francavilla al Mare,CH,Italy,191,,1993,32,Clay,91250
2025,1797,kc56,,Ostrava,CH,Czech Republic,187,,1744,32,Clay,91250
2025,360,kc56,,Marrakech,250,Morocco,190,,1889,28,Clay,596035
2025,2985,kc56,,Hersonissos 2,CH,Greece,207,,2790,32,Hard,54000
2025,2983,kc56,,Hersonissos 1,CH,Greece,207,,1603,32,Hard,54000
2025,9635,kc56,,Manama,CH,Bahrain,219,,2085,32,Hard,200000
2025,7849,kc56,,Chennai,CH,India,225,,2695,32,Hard,160000
2025,2801,kc56,,Nonthaburi 3,CH,Thailand,222,,240,32,Hard,100000
2025,2795,kc56,,Nonthaburi 2,CH,Thailand,229,,1685,32,Hard,100000
2025,2791,kc56,,Nonthaburi 1,CH,Thailand,287,,14200,32,Hard,100000
2025,7485,bm95,,Brussels,250,Belgium,53,,24818,28,Hard,706850
2025,5014,bm95,,ATP Masters 1000 Shanghai,1000,China,48,,35260,96,Hard,9196000
2025,747,bm95,,Beijing,500,China,47,,31320,32,Hard,4016050
2025,560,bm95,,US Open,GS,"NY, U.S.A.",51,,237000,128,Hard,40412800
2025,422,bm95,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",63,,103225,96,Hard,9193540
2025,421,bm95,,ATP Masters 1000 Canada,1000,Canada,66,,23760,96,Hard,9193540
2025,418,bm95,,Washington,500,"DC, U.S.A.",69,,9345,48,Hard,2396115
2025,540,bm95,,Wimbledon,GS,Great Britain,64,,135798,128,Grass,24919000
2025,8994,bm95,,Mallorca,250,Spain,64,,7359,28,Grass,596035
2025,500,bm95,,Halle,500,Germany,62,,22709,32,Grass,2522220
2025,321,bm95,,Stuttgart,250,Germany,61,,9185,28,Grass,751630
2025,520,bm95,,Roland Garros,GS,France,60,,88631,128,Clay,26334000
2025,1536,bm95,,ATP Masters 1000 Madrid,1000,Spain,62,,60308,96,Clay,8055385
2025,425,bm95,,Barcelona,500,Spain,63,,4048,32,Clay,2889200
2025,410,bm95,,ATP Masters 1000 Monte-Carlo,1000,Monaco,62,,7202,56,Clay,6128940
2025,403,bm95,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",63,,23760,96,Hard,9193540
2025,2975,bm95,,Cap Cana,CH,Dominican Republic,62,,4610,28,Hard,250000
2025,404,bm95,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",62,,25375,96,Hard,9693540
2025,807,bm95,,Acapulco,500,Mexico,62,,20165,32,Hard,2585410
2025,496,bm95,,Marseille,250,France,64,,8202,28,Hard,740730
2025,7874,bm95,,Lille,CH,France,62,,3162,32,Hard,181250
2025,580,bm95,,Australian Open,GS,Australia,64,,178176,128,Hard,43250000
2025,8998,bm95,,Adelaide,250,Australia,70,,20555,28,Hard,680140
2025,339,bm95,,Brisbane,250,Australia,75,,10955,32,Hard,680140
2025,5100,gc88,,Athens,250,Greece,72,,26796,28,Hard,766715
2025,352,gc88,,ATP Masters 1000 Paris,1000,France,65,,28484,56,Hard,6128940
2025,328,gc88,,Basel,500,Switzerland,57,,22929,32,Hard,2523045
2025,7485,gc88,,Brussels,250,Belgium,54,,14410,28,Hard,706850
2025,5014,gc88,,ATP Masters 1000 Shanghai,1000,China,50,,23760,96,Hard,9196000
2025,329,gc88,,Tokyo,500,Japan,48,,17365,32,Hard,2226470
2025,7581,gc88,,Chengdu,250,China,50,,35970,28,Hard,1190210
2025,560,gc88,,US Open,GS,"NY, U.S.A.",55,,154000,128,Hard,40412800
2025,6242,gc88,,Winston-Salem,250,"NC, U.S.A.",55,,7005,48,Hard,798335
2025,422,gc88,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",61,,23760,96,Hard,9193540
2025,421,gc88,,ATP Masters 1000 Canada,1000,Canada,59,,23760,96,Hard,9193540
2025,418,gc88,,Washington,500,"DC, U.S.A.",57,,9345,48,Hard,2396115
2025,540,gc88,,Wimbledon,GS,Great Britain,45,,135798,128,Grass,24919000
2025,741,gc88,,Eastbourne,250,Great Britain,46,,26343,28,Grass,756875
2025,500,gc88,,Halle,500,Germany,43,,22709,32,Grass,2522220
2025,520,gc88,,Roland Garros,GS,France,43,,88631,128,Clay,26334000
2025,414,gc88,,Hamburg,500,Germany,43,,21862,32,Clay,2158560
2025,416,gc88,,ATP Masters 1000 Rome,1000,Italy,45,,68728,96,Clay,8055385
2025,7290,gc88,,Estoril,CH,Portugal,45,,4761,28,Clay,227270
2025,1536,gc88,,ATP Masters 1000 Madrid,1000,Spain,45,,35205,96,Clay,8055385
2025,308,gc88,,Munich,500,Germany,45,,22142,32,Clay,2500000
2025,410,gc88,,ATP Masters 1000 Monte-Carlo,1000,Monaco,45,,48474,56,Clay,6128940
2025,403,gc88,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",45,,23760,96,Hard,9193540
2025,404,gc88,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",48,,110250,96,Hard,9693540
2025,807,gc88,,Acapulco,500,Mexico,52,,70830,32,Hard,2585410
2025,499,gc88,,Delray Beach,250,"FL, U.S.A.",49,,20555,28,Hard,680140
2025,4496,gc88,,TPE vs USA Qualifier,DC,Chinese Taipei,43,,0,4,Hard,0
2025,580,gc88,,Australian Open,GS,Australia,46,,178176,128,Hard,43250000
2025,8998,gc88,,Adelaide,250,Australia,45,,20555,28,Hard,680140
2025,5100,mo44,,Athens,250,Greece,95,,9506,28,Hard,766715
2025,352,mo44,,ATP Masters 1000 Paris,1000,France,92,,7638,56,Hard,6128940
2025,328,mo44,,Basel,500,Switzerland,88,,6594,32,Hard,2523045
2025,7485,mo44,,Brussels,250,Belgium,89,,8805,28,Hard,706850
2025,2823,mo44,,Valencia,CH,Spain,73,,2219,32,Clay,181250
2025,5014,mo44,,ATP Masters 1000 Shanghai,1000,China,73,,23760,96,Hard,9196000
2025,2891,mo44,,Bad Waltersdorf,CH,Austria,67,,2218,32,Clay,181250
2025,5124,mo44,,ESP vs DEN Qualifiers R2,DC,Spain,67,,0,4,Clay,0
2025,1763,mo44,,Genoa,CH,Italy,66,,2208,32,Clay,181250
2025,560,mo44,,US Open,GS,"NY, U.S.A.",66,,110000,128,Hard,40412800
2025,6242,mo44,,Winston-Salem,250,"NC, U.S.A.",64,,7005,48,Hard,798335
2025,422,mo44,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",66,,35260,96,Hard,9193540
2025,421,mo44,,ATP Masters 1000 Canada,1000,Canada,68,,23760,96,Hard,9193540
2025,319,mo44,,Kitzbuhel,250,Austria,62,,12157,28,Clay,596035
2025,540,mo44,,Wimbledon,GS,Great Britain,52,,208498,128,Grass,24919000
2025,8994,mo44,,Mallorca,250,Spain,52,,7359,28,Grass,596035
2025,500,mo44,,Halle,500,Germany,54,,22709,32,Grass,2522220
2025,520,mo44,,Roland Garros,GS,France,48,,88631,128,Clay,26334000
2025,414,mo44,,Hamburg,500,Germany,48,,21862,32,Clay,2158560
2025,416,mo44,,ATP Masters 1000 Rome,1000,Italy,49,,40120,96,Clay,8055385
2025,7290,mo44,,Estoril,CH,Portugal,48,,2852,28,Clay,227270
2025,1536,mo44,,ATP Masters 1000 Madrid,1000,Spain,48,,23724,96,Clay,8055385
2025,425,mo44,,Barcelona,500,Spain,49,,46255,32,Clay,2889200
2025,410,mo44,,ATP Masters 1000 Monte-Carlo,1000,Monaco,51,,48474,56,Clay,6128940
2025,4462,mo44,,Bucharest,250,Romania,47,,19505,28,Clay,596035
2025,403,mo44,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",40,,23760,96,Hard,9193540
2025,9167,mo44,,Phoenix,CH,"AZ, U.S.A.",41,,4610,28,Hard,250000
2025,404,mo44,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",41,,25375,96,Hard,9693540
2025,8996,mo44,,Santiago,250,Chile,36,,11935,28,Clay,680140
2025,6932,mo44,,Rio de Janeiro,500,Brazil,37,,18690,32,Clay,2396115
2025,506,mo44,,Buenos Aires,250,Argentina,41,,34345,28,Clay,658390
2025,407,mo44,,Rotterdam,500,Netherlands,44,,68091,32,Hard,2401550
2025,4499,mo44,,SUI vs ESP Qualifier,DC,Switzerland,44,,0,4,Hard,0
2025,580,mo44,,Australian Open,GS,Australia,44,,122880,128,Hard,43250000
2025,301,mo44,,Auckland,250,New Zealand,43,,7295,28,Hard,680140
2025,336,mo44,,Hong Kong,250,Hong Kong,43,,11935,28,Hard,680140
2025,5100,mk66,,Athens,250,Greece,110,,9506,28,Hard,766715
2025,444,mk66,,Bratislava 2,CH,Slovakia,108,,3552,32,Hard,181250
2025,337,mk66,,Vienna,500,Austria,110,,12746,32,Hard,2736875
2025,9410,mk66,,Almaty,250,Kazakhstan,99,,11315,28,Hard,1055255
2025,7746,mk66,,Jinan,CH,China,99,,16700,32,Hard,200000
2025,5014,mk66,,ATP Masters 1000 Shanghai,1000,China,99,,23760,96,Hard,9196000
2025,3013,mk66,,Jingshan,CH,China,96,,7960,32,Hard,160000
2025,7581,mk66,,Chengdu,250,China,98,,20885,28,Hard,1190210
2025,560,mk66,,US Open,GS,"NY, U.S.A.",100,,110000,128,Hard,40412800
2025,6242,mk66,,Winston-Salem,250,"NC, U.S.A.",102,,7005,48,Hard,798335
2025,422,mk66,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",95,,23760,96,Hard,9193540
2025,421,mk66,,ATP Masters 1000 Canada,1000,Canada,96,,35260,96,Hard,9193540
2025,418,mk66,,Washington,500,"DC, U.S.A.",95,,17525,48,Hard,2396115
2025,540,mk66,,Wimbledon,GS,Great Britain,88,,90532,128,Grass,24919000
2025,741,mk66,,Eastbourne,250,Great Britain,90,,2551,28,Grass,756875
2025,311,mk66,,London / Queen's Club,500,Great Britain,98,,42584,32,Grass,2522220
2025,440,mk66,,'s-Hertogenbosch,250,Netherlands,99,,14137,28,Grass,706850
2025,4940,mk66,,Birmingham,CH,Great Britain,98,,2145,32,Grass,181250
2025,520,mk66,,Roland Garros,GS,France,98,,88631,128,Clay,26334000
2025,1536,mk66,,ATP Masters 1000 Madrid,1000,Spain,97,,7145,96,Clay,8055385
2025,308,mk66,,Munich,500,Germany,100,,6364,32,Clay,2500000
2025,717,mk66,,Houston,250,"TX, U.S.A.",100,,11935,28,Clay,680140
2025,403,mk66,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",101,,23760,96,Hard,9193540
2025,404,mk66,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",109,,37650,96,Hard,9693540
2025,2971,mk66,,San Diego,CH,"California, USA",115,,13350,32,Hard,160000
2025,499,mk66,,Delray Beach,250,"FL, U.S.A.",123,,11935,28,Hard,680140
2025,4496,mk66,,TPE vs USA Qualifier,DC,Chinese Taipei,125,,0,4,Hard,0
2025,6239,mk66,,Quimper,CH,France,130,,3137,32,Hard,181250
2025,2833,mk66,,Oeiras 2,CH,Portugal,130,,7399,32,Hard,145250
2025,580,mk66,,Australian Open,GS,Australia,130,,44726,128,Hard,43250000
2025,7393,mk66,,Canberra,CH,Australia,131,,2085,32,Hard,200000
2025,341,hb64,,Metz,250,France,84,,7390,28,Hard,596035
2025,352,hb64,,ATP Masters 1000 Paris,1000,France,79,,7638,56,Hard,6128940
2025,328,hb64,,Basel,500,Switzerland,78,,22929,32,Hard,2523045
2025,7485,hb64,,Brussels,250,Belgium,77,,8805,28,Hard,706850
2025,5014,hb64,,ATP Masters 1000 Shanghai,1000,China,75,,35260,96,Hard,9196000
2025,747,hb64,,Beijing,500,China,75,,16055,32,Hard,4016050
2025,7581,hb64,,Chengdu,250,China,75,,12765,28,Hard,1190210
2025,9120,hb64,,Cassis,CH,France,70,,1110,32,Hard,91250
2025,560,hb64,,US Open,GS,"NY, U.S.A.",70,,110000,128,Hard,40412800
2025,421,hb64,,ATP Masters 1000 Canada,1000,Canada,69,,23760,96,Hard,9193540
2025,418,hb64,,Washington,500,"DC, U.S.A.",71,,9345,48,Hard,2396115
2025,7480,hb64,,Los Cabos,250,Mexico,52,,15615,28,Hard,889890
2025,540,hb64,,Wimbledon,GS,Great Britain,46,,90532,128,Grass,24919000
2025,741,hb64,,Eastbourne,250,Great Britain,47,,9345,28,Grass,756875
2025,500,hb64,,Halle,500,Germany,48,,42584,32,Grass,2522220
2025,321,hb64,,Stuttgart,250,Germany,47,,15031,28,Grass,751630
2025,520,hb64,,Roland Garros,GS,France,52,,190898,128,Clay,26334000
2025,322,hb64,,Geneva,250,Switzerland,50,,13583,28,Clay,596035
2025,3824,hb64,,Bordeaux,CH,France,52,,5441,28,Clay,227270
