PlayerCode,EventId,PointsGained,iscritto,year,date_tournament,EventName,EventType,EventCountry,Surface,TotPrizeMoney,Same_Nationality
hh06,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
hh06,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
hh06,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
hh06,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
hh06,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
hh06,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
hh06,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
hh06,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
hh06,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
hh06,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
hh06,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
hh06,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
hh06,418,0,0,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,0
hh06,321,0,1,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
hh06,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
hh06,339,0,0,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
hh06,328,0,1,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
hh06,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
hh06,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
hh06,314,0,1,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
hh06,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
hh06,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
hh06,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
hh06,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
hh06,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
hh06,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
hh06,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
hh06,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
hh06,5100,0,0,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
hh06,322,0,0,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
hh06,499,0,0,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,0
hh06,424,0,0,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,0
hh06,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
hh06,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
hh06,9410,7,1,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
hh06,329,0,0,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
hh06,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
hh06,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
hh06,425,0,0,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
hh06,337,0,0,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
hh06,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
hh06,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,0
hh06,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
n679,747,0,0,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
n679,7581,0,0,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
n679,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
n679,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
n679,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
n679,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
n679,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
n679,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
n679,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
n679,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
n679,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
n679,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
n679,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
n679,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
n679,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
n679,418,0,0,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,0
n679,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
n679,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
n679,339,0,0,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
n679,328,0,0,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
n679,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
n679,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
n679,314,0,0,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
n679,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
n679,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
n679,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
n679,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
n679,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
n679,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
n679,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
n679,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
n679,5100,0,0,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
n679,322,0,0,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
n679,499,0,0,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,0
n679,424,0,0,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,0
n679,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
n679,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
n679,9410,0,0,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
n679,329,0,0,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
n679,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
n679,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
n679,425,0,0,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
n679,337,0,0,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
n679,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
n679,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,0
n679,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
q02l,747,0,0,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
q02l,7581,0,1,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
q02l,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
q02l,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,1
q02l,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
q02l,8994,38,1,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
q02l,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
q02l,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
q02l,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
q02l,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
q02l,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
q02l,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
q02l,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
q02l,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
q02l,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
q02l,418,25,1,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,1
q02l,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
q02l,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
q02l,339,0,0,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
q02l,328,0,0,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
q02l,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
q02l,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
q02l,314,0,0,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
q02l,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
q02l,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
q02l,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
q02l,429,7,1,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
q02l,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
q02l,500,0,1,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
q02l,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
q02l,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
q02l,5100,0,0,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
q02l,322,0,0,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
q02l,499,32,1,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,1
q02l,424,75,1,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,1
q02l,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
q02l,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
q02l,9410,0,0,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
q02l,329,75,1,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
q02l,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
q02l,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
q02l,425,25,1,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
q02l,337,13,1,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
q02l,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
q02l,717,25,1,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,1
q02l,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
m0hu,747,0,0,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
m0hu,7581,0,0,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
m0hu,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
m0hu,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
m0hu,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
m0hu,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
m0hu,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
m0hu,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
m0hu,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
m0hu,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
m0hu,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
m0hu,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
m0hu,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
m0hu,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
m0hu,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
m0hu,418,0,0,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,0
m0hu,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
m0hu,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
m0hu,339,0,0,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
m0hu,328,0,0,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
m0hu,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
m0hu,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
m0hu,314,0,0,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
m0hu,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
m0hu,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
m0hu,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
m0hu,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
m0hu,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
m0hu,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
m0hu,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
m0hu,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
m0hu,5100,7,1,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
m0hu,322,0,0,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
m0hu,499,0,0,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,0
m0hu,424,0,0,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,0
m0hu,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
m0hu,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
m0hu,9410,50,1,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
m0hu,329,0,1,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,1
m0hu,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
m0hu,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
m0hu,425,0,0,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
m0hu,337,0,0,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
m0hu,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
m0hu,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,0
m0hu,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
o522,747,0,0,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
o522,7581,0,0,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
o522,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
o522,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,1
o522,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
o522,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
o522,311,50,1,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
o522,440,107,1,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
o522,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
o522,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
o522,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
o522,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
o522,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
o522,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
o522,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
o522,418,25,1,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,1
o522,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
o522,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
o522,339,165,1,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
o522,328,125,1,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
o522,7485,0,1,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
o522,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
o522,314,0,0,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
o522,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
o522,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
o522,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
o522,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
o522,741,25,1,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
o522,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
o522,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
o522,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
o522,5100,0,1,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
o522,322,7,1,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
o522,499,25,1,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,1
o522,424,100,1,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,1
o522,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
o522,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
o522,9410,0,0,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
o522,329,0,0,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
o522,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
o522,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
o522,425,0,1,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
o522,337,0,0,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
o522,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
o522,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,1
o522,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
w0bh,747,0,1,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
w0bh,7581,0,1,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
w0bh,336,0,1,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,1
w0bh,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
w0bh,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
w0bh,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
w0bh,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
w0bh,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
w0bh,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
w0bh,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
w0bh,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
w0bh,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
w0bh,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
w0bh,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
w0bh,8998,0,0,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,0
w0bh,418,0,0,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,0
w0bh,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
w0bh,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
w0bh,339,0,0,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,0
w0bh,328,0,0,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
w0bh,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
w0bh,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
w0bh,314,0,1,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
w0bh,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
w0bh,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
w0bh,341,0,0,2025,2025-11-03,Metz,250,France,Hard,596035,0
w0bh,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
w0bh,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
w0bh,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
w0bh,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
w0bh,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
w0bh,5100,0,0,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
w0bh,322,0,0,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
w0bh,499,0,0,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,0
w0bh,424,0,0,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,0
w0bh,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
w0bh,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
w0bh,9410,0,0,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
w0bh,329,0,0,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
w0bh,7480,0,0,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
w0bh,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
w0bh,425,0,0,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
w0bh,337,0,0,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
w0bh,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
w0bh,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,0
w0bh,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
s0n0,747,0,1,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
s0n0,7581,0,1,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
s0n0,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
s0n0,6242,4,1,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
s0n0,319,0,0,2025,2025-07-21,Kitzbuhel,250,Austria,Clay,596035,0
s0n0,8994,0,0,2025,2025-06-23,Mallorca,250,Spain,Grass,596035,0
s0n0,311,0,0,2025,2025-06-16,London / Queen's Club,500,Great Britain,Grass,2522220,0
s0n0,440,0,0,2025,2025-06-09,'s-Hertogenbosch,250,Netherlands,Grass,706850,0
s0n0,414,0,0,2025,2025-05-19,Hamburg,500,Germany,Clay,2158560,0
s0n0,308,0,0,2025,2025-04-14,Munich,500,Germany,Clay,2500000,0
s0n0,4462,0,0,2025,2025-03-31,Bucharest,250,Romania,Clay,596035,0
s0n0,495,0,0,2025,2025-02-24,Dubai,500,U.A.E.,Hard,3237670,0
s0n0,451,0,0,2025,2025-02-17,Doha,500,Qatar,Hard,2760000,0
s0n0,407,0,0,2025,2025-02-03,Rotterdam,500,Netherlands,Hard,2401550,0
s0n0,8998,0,1,2025,2025-01-06,Adelaide,250,Australia,Hard,680140,1
s0n0,418,0,0,2025,2025-07-21,Washington,500,"DC, U.S.A.",Hard,2396115,0
s0n0,321,0,0,2025,2025-06-09,Stuttgart,250,Germany,Grass,751630,0
s0n0,301,0,0,2025,2025-01-06,Auckland,250,New Zealand,Hard,680140,0
s0n0,339,7,1,2025,2024-12-30,Brisbane,250,Australia,Hard,680140,1
s0n0,328,0,0,2025,2025-10-20,Basel,500,Switzerland,Hard,2523045,0
s0n0,7485,0,0,2025,2025-10-13,Brussels,250,Belgium,Hard,706850,0
s0n0,4713,0,0,2025,2025-09-15,Hangzhou,250,China,Hard,1019185,0
s0n0,314,0,0,2025,2025-07-14,Gstaad,250,Switzerland,Clay,596035,0
s0n0,807,0,0,2025,2025-02-24,Acapulco,500,Mexico,Hard,2585410,0
s0n0,375,0,0,2025,2025-01-27,Montpellier,250,France,Hard,596035,0
s0n0,341,0,1,2025,2025-11-03,Metz,250,France,Hard,596035,0
s0n0,429,0,0,2025,2025-10-13,Stockholm,250,Sweden,Hard,706850,0
s0n0,741,0,0,2025,2025-06-23,Eastbourne,250,Great Britain,Grass,756875,0
s0n0,500,0,0,2025,2025-06-16,Halle,500,Germany,Grass,2522220,0
s0n0,360,0,0,2025,2025-03-31,Marrakech,250,Morocco,Clay,596035,0
s0n0,496,0,0,2025,2025-02-10,Marseille,250,France,Hard,740730,0
s0n0,5100,0,0,2025,2025-11-03,Athens,250,Greece,Hard,766715,0
s0n0,322,0,1,2025,2025-05-19,Geneva,250,Switzerland,Clay,596035,0
s0n0,499,0,0,2025,2025-02-10,Delray Beach,250,"FL, U.S.A.",Hard,680140,0
s0n0,424,0,0,2025,2025-02-03,Dallas,500,"TX, U.S.A.",Hard,2760000,0
s0n0,6932,0,0,2025,2025-02-17,Rio de Janeiro,500,Brazil,Clay,2396115,0
s0n0,506,0,0,2025,2025-02-10,Buenos Aires,250,Argentina,Clay,658390,0
s0n0,9410,0,1,2025,2025-10-13,Almaty,250,Kazakhstan,Hard,1055255,0
s0n0,329,0,0,2025,2025-09-22,Tokyo,500,Japan,Hard,2226470,0
s0n0,7480,50,1,2025,2025-07-14,Los Cabos,250,Mexico,Hard,889890,0
s0n0,439,0,0,2025,2025-07-21,Umag,250,Croatia,Clay,596035,0
s0n0,425,0,0,2025,2025-04-14,Barcelona,500,Spain,Clay,2889200,0
s0n0,337,13,1,2025,2025-10-20,Vienna,500,Austria,Hard,2736875,0
s0n0,8996,0,0,2025,2025-02-24,Santiago,250,Chile,Clay,680140,0
s0n0,717,0,0,2025,2025-03-31,Houston,250,"TX, U.S.A.",Clay,680140,0
s0n0,316,0,0,2025,2025-07-14,Bastad,250,Sweden,Clay,596035,0
r0go,747,0,0,2025,2025-09-22,Beijing,500,China,Hard,4016050,0
r0go,7581,0,0,2025,2025-09-15,Chengdu,250,China,Hard,1190210,0
r0go,336,0,0,2025,2024-12-30,Hong Kong,250,Hong Kong,Hard,680140,0
r0go,6242,0,0,2025,2025-08-18,Winston-Salem,250,"NC, U.S.A.",Hard,798335,0
